"","year","month","date","count","demonth","wkday","deseason"
"714",2014,12,2014-12-15,720,134.459677419355,"Mon",131.086713826336
"715",2014,12,2014-12-16,645,59.4596774193549,"Tues",34.7894220879711
"716",2014,12,2014-12-17,554,-31.5403225806451,"Wed",-50.6898506907499
"717",2014,12,2014-12-18,620,34.4596774193549,"Thurs",7.67774075854785
"718",2014,12,2014-12-19,652,66.4596774193549,"Fri",-2.97214991388103
"719",2014,12,2014-12-20,505,-80.5403225806451,"Sat",-39.6341708018781
"720",2014,12,2014-12-21,409,-176.540322580645,"Sun",-73.5633893132809
"721",2014,12,2014-12-22,566,-19.5403225806451,"Mon",-22.9132861736643
"722",2014,12,2014-12-23,732,146.459677419355,"Tues",121.789422087971
"723",2014,12,2014-12-24,519,-66.5403225806451,"Wed",-85.6898506907499
"724",2014,12,2014-12-25,303,-282.540322580645,"Thurs",-309.322259241452
"725",2014,12,2014-12-26,446,-139.540322580645,"Fri",-208.972149913881
"726",2014,12,2014-12-27,405,-180.540322580645,"Sat",-139.634170801878
"727",2014,12,2014-12-28,349,-236.540322580645,"Sun",-133.563389313281
"728",2014,12,2014-12-29,411,-174.540322580645,"Mon",-177.913286173664
"729",2014,12,2014-12-30,468,-117.540322580645,"Tues",-142.210577912029
"730",2014,12,2014-12-31,460,-125.540322580645,"Wed",-144.68985069075
"731",2015,1,2015-01-01,395,-141.596774193548,"Thurs",-168.378710854355
"732",2015,1,2015-01-02,442,-94.5967741935484,"Fri",-164.028601526784
"733",2015,1,2015-01-03,456,-80.5967741935484,"Sat",-39.6906224147814
"734",2015,1,2015-01-04,380,-156.596774193548,"Sun",-53.6198409261842
"735",2015,1,2015-01-05,498,-38.5967741935484,"Mon",-41.9697377865676
"736",2015,1,2015-01-06,776,239.403225806452,"Tues",214.732970475068
"737",2015,1,2015-01-07,538,1.40322580645159,"Wed",-17.7463023036532
"738",2015,1,2015-01-08,573,36.4032258064516,"Thurs",9.62128914564456
"739",2015,1,2015-01-09,751,214.403225806452,"Fri",144.971398473216
"740",2015,1,2015-01-10,481,-55.5967741935484,"Sat",-14.6906224147814
"741",2015,1,2015-01-11,341,-195.596774193548,"Sun",-92.6198409261842
"742",2015,1,2015-01-12,580,43.4032258064516,"Mon",40.0302622134324
"743",2015,1,2015-01-13,613,76.4032258064516,"Tues",51.7329704750678
"744",2015,1,2015-01-14,506,-30.5967741935484,"Wed",-49.7463023036532
"745",2015,1,2015-01-15,546,9.40322580645159,"Thurs",-17.3787108543554
"746",2015,1,2015-01-16,563,26.4032258064516,"Fri",-43.0286015267843
"747",2015,1,2015-01-17,495,-41.5967741935484,"Sat",-0.69062241478143
"748",2015,1,2015-01-18,960,423.403225806452,"Sun",526.380159073816
"749",2015,1,2015-01-19,496,-40.5967741935484,"Mon",-43.9697377865676
"750",2015,1,2015-01-20,500,-36.5967741935484,"Tues",-61.2670295249322
"751",2015,1,2015-01-21,495,-41.5967741935484,"Wed",-60.7463023036532
"752",2015,1,2015-01-22,508,-28.5967741935484,"Thurs",-55.3787108543554
"753",2015,1,2015-01-23,598,61.4032258064516,"Fri",-8.02860152678431
"754",2015,1,2015-01-24,428,-108.596774193548,"Sat",-67.6906224147814
"755",2015,1,2015-01-25,406,-130.596774193548,"Sun",-27.6198409261842
"756",2015,1,2015-01-26,484,-52.5967741935484,"Mon",-55.9697377865676
"757",2015,1,2015-01-27,188,-348.596774193548,"Tues",-373.267029524932
"758",2015,1,2015-01-28,458,-78.5967741935484,"Wed",-97.7463023036532
"759",2015,1,2015-01-29,519,-17.5967741935484,"Thurs",-44.3787108543554
"760",2015,1,2015-01-30,622,85.4032258064516,"Fri",15.9713984732157
"761",2015,1,2015-01-31,526,-10.5967741935484,"Sat",30.3093775852186
"762",2015,2,2015-02-01,361,-186.132743362832,"Sun",-83.1558100954676
"763",2015,2,2015-02-02,680,132.867256637168,"Mon",129.494293044149
"764",2015,2,2015-02-03,740,192.867256637168,"Tues",168.197001305784
"765",2015,2,2015-02-04,585,37.8672566371681,"Wed",18.7177285270634
"766",2015,2,2015-02-05,569,21.8672566371681,"Thurs",-4.91468002363891
"767",2015,2,2015-02-06,652,104.867256637168,"Fri",35.4354293039322
"768",2015,2,2015-02-07,449,-98.1327433628319,"Sat",-57.2265915840649
"769",2015,2,2015-02-08,394,-153.132743362832,"Sun",-50.1558100954676
"770",2015,2,2015-02-09,547,-0.132743362831889,"Mon",-3.50570695585106
"771",2015,2,2015-02-10,571,23.8672566371681,"Tues",-0.802998694215646
"772",2015,2,2015-02-11,610,62.8672566371681,"Wed",43.7177285270634
"773",2015,2,2015-02-12,526,-21.1327433628319,"Thurs",-47.9146800236389
"774",2015,2,2015-02-13,757,209.867256637168,"Fri",140.435429303932
"775",2015,2,2015-02-14,436,-111.132743362832,"Sat",-70.2265915840649
"776",2015,2,2015-02-15,453,-94.1327433628319,"Sun",8.84418990453236
"777",2015,2,2015-02-16,402,-145.132743362832,"Mon",-148.505706955851
"778",2015,2,2015-02-17,620,72.8672566371681,"Tues",48.1970013057844
"779",2015,2,2015-02-18,626,78.8672566371681,"Wed",59.7177285270634
"780",2015,2,2015-02-19,515,-32.1327433628319,"Thurs",-58.9146800236389
"781",2015,2,2015-02-20,621,73.8672566371681,"Fri",4.43542930393221
"782",2015,2,2015-02-21,517,-30.1327433628319,"Sat",10.7734084159351
"783",2015,2,2015-02-22,519,-28.1327433628319,"Sun",74.8441899045324
"784",2015,2,2015-02-23,574,26.8672566371681,"Mon",23.4942930441489
"785",2015,2,2015-02-24,580,32.8672566371681,"Tues",8.19700130578435
"786",2015,2,2015-02-25,628,80.8672566371681,"Wed",61.7177285270634
"787",2015,2,2015-02-26,539,-8.13274336283189,"Thurs",-34.9146800236389
"788",2015,2,2015-02-27,703,155.867256637168,"Fri",86.4354293039322
"789",2015,2,2015-02-28,538,-9.13274336283189,"Sat",31.7734084159351
"790",2015,3,2015-03-01,693,137.91935483871,"Sun",240.896288106074
"791",2015,3,2015-03-02,650,94.9193548387096,"Mon",91.5463912456905
"792",2015,3,2015-03-03,631,75.9193548387096,"Tues",51.2490995073259
"793",2015,3,2015-03-04,574,18.9193548387096,"Wed",-0.230173271395117
"794",2015,3,2015-03-05,829,273.91935483871,"Thurs",247.137418177903
"795",2015,3,2015-03-06,936,380.91935483871,"Fri",311.487527505474
"796",2015,3,2015-03-07,578,22.9193548387096,"Sat",63.8255066174766
"797",2015,3,2015-03-08,464,-91.0806451612904,"Sun",11.8962881060739
"798",2015,3,2015-03-09,661,105.91935483871,"Mon",102.54639124569
"799",2015,3,2015-03-10,584,28.9193548387096,"Tues",4.24909950732588
"800",2015,3,2015-03-11,565,9.91935483870964,"Wed",-9.23017327139512
"801",2015,3,2015-03-12,586,30.9193548387096,"Thurs",4.13741817790261
"802",2015,3,2015-03-13,608,52.9193548387096,"Fri",-16.5124724945263
"803",2015,3,2015-03-14,507,-48.0806451612904,"Sat",-7.17449338252338
"804",2015,3,2015-03-15,458,-97.0806451612904,"Sun",5.89628810607388
"805",2015,3,2015-03-16,529,-26.0806451612904,"Mon",-29.4536087543095
"806",2015,3,2015-03-17,528,-27.0806451612904,"Tues",-51.7509004926741
"807",2015,3,2015-03-18,547,-8.08064516129036,"Wed",-27.2301732713951
"808",2015,3,2015-03-19,582,26.9193548387096,"Thurs",0.137418177902614
"809",2015,3,2015-03-20,570,14.9193548387096,"Fri",-54.5124724945263
"810",2015,3,2015-03-21,506,-49.0806451612904,"Sat",-8.17449338252338
"811",2015,3,2015-03-22,432,-123.08064516129,"Sun",-20.1037118939261
"812",2015,3,2015-03-23,586,30.9193548387096,"Mon",27.5463912456905
"813",2015,3,2015-03-24,601,45.9193548387096,"Tues",21.2490995073259
"814",2015,3,2015-03-25,538,-17.0806451612904,"Wed",-36.2301732713951
"815",2015,3,2015-03-26,525,-30.0806451612904,"Thurs",-56.8625818220974
"816",2015,3,2015-03-27,532,-23.0806451612904,"Fri",-92.5124724945263
"817",2015,3,2015-03-28,459,-96.0806451612904,"Sat",-55.1744933825234
"818",2015,3,2015-03-29,505,-50.0806451612904,"Sun",52.8962881060739
"819",2015,3,2015-03-30,556,0.919354838709637,"Mon",-2.45360875430953
"820",2015,3,2015-03-31,628,72.9193548387096,"Tues",48.2490995073259
"821",2015,4,2015-04-01,648,82.0416666666666,"Wed",62.8921385565619
"822",2015,4,2015-04-02,653,87.0416666666666,"Thurs",60.2597300058596
"823",2015,4,2015-04-03,491,-74.9583333333334,"Fri",-144.390160666569
"824",2015,4,2015-04-04,507,-58.9583333333334,"Sat",-18.0521815545664
"825",2015,4,2015-04-05,422,-143.958333333333,"Sun",-40.9814000659691
"826",2015,4,2015-04-06,509,-56.9583333333334,"Mon",-60.3312969263525
"827",2015,4,2015-04-07,452,-113.958333333333,"Tues",-138.628588664717
"828",2015,4,2015-04-08,457,-108.958333333333,"Wed",-128.107861443438
"829",2015,4,2015-04-09,452,-113.958333333333,"Thurs",-140.74026999414
"830",2015,4,2015-04-10,486,-79.9583333333334,"Fri",-149.390160666569
"831",2015,4,2015-04-11,576,10.0416666666666,"Sat",50.9478184454336
"832",2015,4,2015-04-12,443,-122.958333333333,"Sun",-19.9814000659691
"833",2015,4,2015-04-13,554,-11.9583333333334,"Mon",-15.3312969263525
"834",2015,4,2015-04-14,541,-24.9583333333334,"Tues",-49.6285886647171
"835",2015,4,2015-04-15,594,28.0416666666666,"Wed",8.89213855656187
"836",2015,4,2015-04-16,560,-5.95833333333337,"Thurs",-32.7402699941404
"837",2015,4,2015-04-17,679,113.041666666667,"Fri",43.6098393334307
"838",2015,4,2015-04-18,605,39.0416666666666,"Sat",79.9478184454336
"839",2015,4,2015-04-19,471,-94.9583333333334,"Sun",8.01859993403087
"840",2015,4,2015-04-20,630,64.0416666666666,"Mon",60.6687030736475
"841",2015,4,2015-04-21,645,79.0416666666666,"Tues",54.3714113352829
"842",2015,4,2015-04-22,568,2.04166666666663,"Wed",-17.1078614434381
"843",2015,4,2015-04-23,612,46.0416666666666,"Thurs",19.2597300058596
"844",2015,4,2015-04-24,675,109.041666666667,"Fri",39.6098393334307
"845",2015,4,2015-04-25,591,25.0416666666666,"Sat",65.9478184454336
"846",2015,4,2015-04-26,477,-88.9583333333334,"Sun",14.0185999340309
"847",2015,4,2015-04-27,558,-7.95833333333337,"Mon",-11.3312969263525
"848",2015,4,2015-04-28,613,47.0416666666666,"Tues",22.3714113352829
"849",2015,4,2015-04-29,679,113.041666666667,"Wed",93.8921385565619
"850",2015,4,2015-04-30,640,74.0416666666666,"Thurs",47.2597300058596
"851",2015,5,2015-05-01,642,28.4758064516129,"Fri",-40.956020881623
"852",2015,5,2015-05-02,540,-73.5241935483871,"Sat",-32.6180417696201
"853",2015,5,2015-05-03,555,-58.5241935483871,"Sun",44.4527397189772
"854",2015,5,2015-05-04,640,26.4758064516129,"Mon",23.1028428585938
"855",2015,5,2015-05-05,637,23.4758064516129,"Tues",-1.19444887977083
"856",2015,5,2015-05-06,568,-45.5241935483871,"Wed",-64.6737216584918
"857",2015,5,2015-05-07,684,70.4758064516129,"Thurs",43.6938697908059
"858",2015,5,2015-05-08,709,95.4758064516129,"Fri",26.043979118377
"859",2015,5,2015-05-09,560,-53.5241935483871,"Sat",-12.6180417696201
"860",2015,5,2015-05-10,549,-64.5241935483871,"Sun",38.4527397189772
"861",2015,5,2015-05-11,645,31.4758064516129,"Mon",28.1028428585938
"862",2015,5,2015-05-12,683,69.4758064516129,"Tues",44.8055511202292
"863",2015,5,2015-05-13,655,41.4758064516129,"Wed",22.3262783415082
"864",2015,5,2015-05-14,654,40.4758064516129,"Thurs",13.6938697908059
"865",2015,5,2015-05-15,723,109.475806451613,"Fri",40.043979118377
"866",2015,5,2015-05-16,649,35.4758064516129,"Sat",76.3819582303799
"867",2015,5,2015-05-17,543,-70.5241935483871,"Sun",32.4527397189772
"868",2015,5,2015-05-18,566,-47.5241935483871,"Mon",-50.8971571414062
"869",2015,5,2015-05-19,606,-7.52419354838707,"Tues",-32.1944488797708
"870",2015,5,2015-05-20,666,52.4758064516129,"Wed",33.3262783415082
"871",2015,5,2015-05-21,615,1.47580645161293,"Thurs",-25.3061302091941
"872",2015,5,2015-05-22,727,113.475806451613,"Fri",44.043979118377
"873",2015,5,2015-05-23,546,-67.5241935483871,"Sat",-26.6180417696201
"874",2015,5,2015-05-24,432,-181.524193548387,"Sun",-78.5472602810228
"875",2015,5,2015-05-25,420,-193.524193548387,"Mon",-196.897157141406
"876",2015,5,2015-05-26,686,72.4758064516129,"Tues",47.8055511202292
"877",2015,5,2015-05-27,697,83.4758064516129,"Wed",64.3262783415082
"878",2015,5,2015-05-28,682,68.4758064516129,"Thurs",41.6938697908059
"879",2015,5,2015-05-29,813,199.475806451613,"Fri",130.043979118377
"880",2015,5,2015-05-30,622,8.47580645161293,"Sat",49.3819582303799
"881",2015,5,2015-05-31,555,-58.5241935483871,"Sun",44.4527397189772
"882",2015,6,2015-06-01,691,67.1916666666667,"Mon",63.8187030736476
"883",2015,6,2015-06-02,642,18.1916666666667,"Tues",-6.47858866471704
"884",2015,6,2015-06-03,658,34.1916666666667,"Wed",15.042138556562
"885",2015,6,2015-06-04,551,-72.8083333333333,"Thurs",-99.5902699941403
"886",2015,6,2015-06-05,691,67.1916666666667,"Fri",-2.24016066656918
"887",2015,6,2015-06-06,598,-25.8083333333333,"Sat",15.0978184454337
"888",2015,6,2015-06-07,559,-64.8083333333333,"Sun",38.168599934031
"889",2015,6,2015-06-08,634,10.1916666666667,"Mon",6.81870307364755
"890",2015,6,2015-06-09,652,28.1916666666667,"Tues",3.52141133528296
"891",2015,6,2015-06-10,667,43.1916666666667,"Wed",24.042138556562
"892",2015,6,2015-06-11,666,42.1916666666667,"Thurs",15.4097300058597
"893",2015,6,2015-06-12,451,-172.808333333333,"Fri",-242.240160666569
"894",2015,6,2015-06-13,395,-228.808333333333,"Sat",-187.902181554566
"895",2015,6,2015-06-14,576,-47.8083333333333,"Sun",55.168599934031
"896",2015,6,2015-06-15,506,-117.808333333333,"Mon",-121.181296926352
"897",2015,6,2015-06-16,593,-30.8083333333333,"Tues",-55.478588664717
"898",2015,6,2015-06-17,706,82.1916666666667,"Wed",63.042138556562
"899",2015,6,2015-06-18,615,-8.80833333333328,"Thurs",-35.5902699941403
"900",2015,6,2015-06-19,732,108.191666666667,"Fri",38.7598393334308
"901",2015,6,2015-06-20,505,-118.808333333333,"Sat",-77.9021815545663
"902",2015,6,2015-06-21,620,-3.80833333333328,"Sun",99.168599934031
"903",2015,6,2015-06-22,774,150.191666666667,"Mon",146.818703073648
"904",2015,6,2015-06-23,702,78.1916666666667,"Tues",53.521411335283
"905",2015,6,2015-06-24,777,153.191666666667,"Wed",134.042138556562
"906",2015,6,2015-06-25,670,46.1916666666667,"Thurs",19.4097300058597
"907",2015,6,2015-06-26,774,150.191666666667,"Fri",80.7598393334308
"908",2015,6,2015-06-27,594,-29.8083333333333,"Sat",11.0978184454337
"909",2015,6,2015-06-28,535,-88.8083333333333,"Sun",14.168599934031
"910",2015,6,2015-06-29,662,38.1916666666667,"Mon",34.8187030736476
"911",2015,6,2015-06-30,622,-1.80833333333328,"Tues",-26.478588664717
"912",2015,7,2015-07-01,683,89.008064516129,"Wed",69.8585364060243
"913",2015,7,2015-07-02,603,9.00806451612902,"Thurs",-17.773872144678
"914",2015,7,2015-07-03,549,-44.991935483871,"Fri",-114.423762817107
"915",2015,7,2015-07-04,389,-204.991935483871,"Sat",-164.085783705104
"916",2015,7,2015-07-05,467,-126.991935483871,"Sun",-24.0150022165067
"917",2015,7,2015-07-06,598,4.00806451612902,"Mon",0.635100923109858
"918",2015,7,2015-07-07,646,52.008064516129,"Tues",27.3378091847453
"919",2015,7,2015-07-08,620,26.008064516129,"Wed",6.85853640602427
"920",2015,7,2015-07-09,567,-26.991935483871,"Thurs",-53.773872144678
"921",2015,7,2015-07-10,709,115.008064516129,"Fri",45.5762371828931
"922",2015,7,2015-07-11,597,3.00806451612902,"Sat",43.914216294896
"923",2015,7,2015-07-12,521,-72.991935483871,"Sun",29.9849977834933
"924",2015,7,2015-07-13,667,73.008064516129,"Mon",69.6351009231099
"925",2015,7,2015-07-14,656,62.008064516129,"Tues",37.3378091847453
"926",2015,7,2015-07-15,608,14.008064516129,"Wed",-5.14146359397573
"927",2015,7,2015-07-16,686,92.008064516129,"Thurs",65.226127855322
"928",2015,7,2015-07-17,659,65.008064516129,"Fri",-4.42376281710688
"929",2015,7,2015-07-18,561,-32.991935483871,"Sat",7.91421629489601
"930",2015,7,2015-07-19,545,-48.991935483871,"Sun",53.9849977834933
"931",2015,7,2015-07-20,727,133.008064516129,"Mon",129.63510092311
"932",2015,7,2015-07-21,606,12.008064516129,"Tues",-12.6621908152547
"933",2015,7,2015-07-22,618,24.008064516129,"Wed",4.85853640602427
"934",2015,7,2015-07-23,622,28.008064516129,"Thurs",1.226127855322
"935",2015,7,2015-07-24,490,-103.991935483871,"Fri",-173.423762817107
"936",2015,7,2015-07-25,451,-142.991935483871,"Sat",-102.085783705104
"937",2015,7,2015-07-26,551,-42.991935483871,"Sun",59.9849977834933
"938",2015,7,2015-07-27,626,32.008064516129,"Mon",28.6351009231099
"939",2015,7,2015-07-28,643,49.008064516129,"Tues",24.3378091847453
"940",2015,7,2015-07-29,629,35.008064516129,"Wed",15.8585364060243
"941",2015,7,2015-07-30,717,123.008064516129,"Thurs",96.226127855322
"942",2015,7,2015-07-31,753,159.008064516129,"Fri",89.5762371828931
"943",2015,8,2015-08-01,668,83.3467741935484,"Sat",124.252925972315
"944",2015,8,2015-08-02,549,-35.6532258064516,"Sun",67.3237074609127
"945",2015,8,2015-08-03,705,120.346774193548,"Mon",116.973810600529
"946",2015,8,2015-08-04,666,81.3467741935484,"Tues",56.6765188621647
"947",2015,8,2015-08-05,619,34.3467741935484,"Wed",15.1972460834437
"948",2015,8,2015-08-06,629,44.3467741935484,"Thurs",17.5648375327414
"949",2015,8,2015-08-07,726,141.346774193548,"Fri",71.9149468603125
"950",2015,8,2015-08-08,545,-39.6532258064516,"Sat",1.2529259723154
"951",2015,8,2015-08-09,489,-95.6532258064516,"Sun",7.32370746091266
"952",2015,8,2015-08-10,611,26.3467741935484,"Mon",22.9738106005292
"953",2015,8,2015-08-11,601,16.3467741935484,"Tues",-8.32348113783534
"954",2015,8,2015-08-12,643,58.3467741935484,"Wed",39.1972460834437
"955",2015,8,2015-08-13,714,129.346774193548,"Thurs",102.564837532741
"956",2015,8,2015-08-14,728,143.346774193548,"Fri",73.9149468603125
"957",2015,8,2015-08-15,579,-5.65322580645159,"Sat",35.2529259723154
"958",2015,8,2015-08-16,552,-32.6532258064516,"Sun",70.3237074609127
"959",2015,8,2015-08-17,592,7.34677419354841,"Mon",3.97381060052925
"960",2015,8,2015-08-18,623,38.3467741935484,"Tues",13.6765188621647
"961",2015,8,2015-08-19,594,9.34677419354841,"Wed",-9.80275391655634
"962",2015,8,2015-08-20,600,15.3467741935484,"Thurs",-11.4351624672586
"963",2015,8,2015-08-21,753,168.346774193548,"Fri",98.9149468603125
"964",2015,8,2015-08-22,581,-3.65322580645159,"Sat",37.2529259723154
"965",2015,8,2015-08-23,492,-92.6532258064516,"Sun",10.3237074609127
"966",2015,8,2015-08-24,575,-9.65322580645159,"Mon",-13.0261893994708
"967",2015,8,2015-08-25,594,9.34677419354841,"Tues",-15.3234811378353
"968",2015,8,2015-08-26,606,21.3467741935484,"Wed",2.19724608344366
"969",2015,8,2015-08-27,614,29.3467741935484,"Thurs",2.56483753274139
"970",2015,8,2015-08-28,609,24.3467741935484,"Fri",-45.0850531396875
"971",2015,8,2015-08-29,539,-45.6532258064516,"Sat",-4.7470740276846
"972",2015,8,2015-08-30,563,-21.6532258064516,"Sun",81.3237074609127
"973",2015,8,2015-08-31,614,29.3467741935484,"Mon",25.9738106005292
"974",2015,9,2015-09-01,626,19.5416666666666,"Tues",-5.12858866471713
"975",2015,9,2015-09-02,653,46.5416666666666,"Wed",27.3921385565619
"976",2015,9,2015-09-03,665,58.5416666666666,"Thurs",31.7597300058596
"977",2015,9,2015-09-04,643,36.5416666666666,"Fri",-32.8901606665693
"978",2015,9,2015-09-05,540,-66.4583333333334,"Sat",-25.5521815545664
"979",2015,9,2015-09-06,504,-102.458333333333,"Sun",0.518599934030874
"980",2015,9,2015-09-07,485,-121.458333333333,"Mon",-124.831296926353
"981",2015,9,2015-09-08,795,188.541666666667,"Tues",163.871411335283
"982",2015,9,2015-09-09,740,133.541666666667,"Wed",114.392138556562
"983",2015,9,2015-09-10,716,109.541666666667,"Thurs",82.7597300058596
"984",2015,9,2015-09-11,765,158.541666666667,"Fri",89.1098393334307
"985",2015,9,2015-09-12,554,-52.4583333333334,"Sat",-11.5521815545664
"986",2015,9,2015-09-13,478,-128.458333333333,"Sun",-25.4814000659691
"987",2015,9,2015-09-14,578,-28.4583333333334,"Mon",-31.8312969263525
"988",2015,9,2015-09-15,579,-27.4583333333334,"Tues",-52.1285886647171
"989",2015,9,2015-09-16,747,140.541666666667,"Wed",121.392138556562
"990",2015,9,2015-09-17,744,137.541666666667,"Thurs",110.75973000586
"991",2015,9,2015-09-18,760,153.541666666667,"Fri",84.1098393334307
"992",2015,9,2015-09-19,655,48.5416666666666,"Sat",89.4478184454336
"993",2015,9,2015-09-20,556,-50.4583333333334,"Sun",52.5185999340309
"994",2015,9,2015-09-21,624,17.5416666666666,"Mon",14.1687030736475
"995",2015,9,2015-09-22,571,-35.4583333333334,"Tues",-60.1285886647171
"996",2015,9,2015-09-23,501,-105.458333333333,"Wed",-124.607861443438
"997",2015,9,2015-09-24,619,12.5416666666666,"Thurs",-14.2402699941404
"998",2015,9,2015-09-25,585,-21.4583333333334,"Fri",-90.8901606665693
"999",2015,9,2015-09-26,557,-49.4583333333334,"Sat",-8.55218155456639
"1000",2015,9,2015-09-27,493,-113.458333333333,"Sun",-10.4814000659691
"1001",2015,9,2015-09-28,586,-20.4583333333334,"Mon",-23.8312969263525
"1002",2015,9,2015-09-29,557,-49.4583333333334,"Tues",-74.1285886647171
"1003",2015,9,2015-09-30,634,27.5416666666666,"Wed",8.39213855656187
"1004",2015,10,2015-10-01,683,75.6774193548387,"Thurs",48.8954826940316
"1005",2015,10,2015-10-02,798,190.677419354839,"Fri",121.245592021603
"1006",2015,10,2015-10-03,556,-51.3225806451613,"Sat",-10.4164288663944
"1007",2015,10,2015-10-04,536,-71.3225806451613,"Sun",31.6543526222029
"1008",2015,10,2015-10-05,596,-11.3225806451613,"Mon",-14.6955442381805
"1009",2015,10,2015-10-06,631,23.6774193548387,"Tues",-0.992835976545095
"1010",2015,10,2015-10-07,668,60.6774193548387,"Wed",41.5278912447339
"1011",2015,10,2015-10-08,666,58.6774193548387,"Thurs",31.8954826940316
"1012",2015,10,2015-10-09,764,156.677419354839,"Fri",87.2455920216028
"1013",2015,10,2015-10-10,649,41.6774193548387,"Sat",82.5835711336056
"1014",2015,10,2015-10-11,559,-48.3225806451613,"Sun",54.6543526222029
"1015",2015,10,2015-10-12,505,-102.322580645161,"Mon",-105.695544238181
"1016",2015,10,2015-10-13,724,116.677419354839,"Tues",92.0071640234549
"1017",2015,10,2015-10-14,658,50.6774193548387,"Wed",31.5278912447339
"1018",2015,10,2015-10-15,682,74.6774193548387,"Thurs",47.8954826940316
"1019",2015,10,2015-10-16,676,68.6774193548387,"Fri",-0.754407978397239
"1020",2015,10,2015-10-17,565,-42.3225806451613,"Sat",-1.41642886639436
"1021",2015,10,2015-10-18,551,-56.3225806451613,"Sun",46.6543526222029
"1022",2015,10,2015-10-19,667,59.6774193548387,"Mon",56.3044557618195
"1023",2015,10,2015-10-20,714,106.677419354839,"Tues",82.0071640234549
"1024",2015,10,2015-10-21,720,112.677419354839,"Wed",93.5278912447339
"1025",2015,10,2015-10-22,666,58.6774193548387,"Thurs",31.8954826940316
"1026",2015,10,2015-10-23,742,134.677419354839,"Fri",65.2455920216028
"1027",2015,10,2015-10-24,519,-88.3225806451613,"Sat",-47.4164288663944
"1028",2015,10,2015-10-25,522,-85.3225806451613,"Sun",17.6543526222029
"1029",2015,10,2015-10-26,698,90.6774193548387,"Mon",87.3044557618195
"1030",2015,10,2015-10-27,631,23.6774193548387,"Tues",-0.992835976545095
"1031",2015,10,2015-10-28,689,81.6774193548387,"Wed",62.5278912447339
"1032",2015,10,2015-10-29,767,159.677419354839,"Thurs",132.895482694032
"1033",2015,10,2015-10-30,688,80.6774193548387,"Fri",11.2455920216028
"1034",2015,10,2015-10-31,357,-250.322580645161,"Sat",-209.416428866394
"1035",2015,11,2015-11-01,312,-288.666666666667,"Sun",-185.689733399302
"1036",2015,11,2015-11-02,612,11.3333333333334,"Mon",7.9603697403142
"1037",2015,11,2015-11-03,655,54.3333333333334,"Tues",29.6630780019496
"1038",2015,11,2015-11-04,672,71.3333333333334,"Wed",52.1838052232286
"1039",2015,11,2015-11-05,690,89.3333333333334,"Thurs",62.5513966725264
"1040",2015,11,2015-11-06,616,15.3333333333334,"Fri",-54.0984939999025
"1041",2015,11,2015-11-07,499,-101.666666666667,"Sat",-60.7605148878996
"1042",2015,11,2015-11-08,472,-128.666666666667,"Sun",-25.6897333993024
"1043",2015,11,2015-11-09,615,14.3333333333334,"Mon",10.9603697403142
"1044",2015,11,2015-11-10,756,155.333333333333,"Tues",130.66307800195
"1045",2015,11,2015-11-11,530,-70.6666666666666,"Wed",-89.8161947767714
"1046",2015,11,2015-11-12,637,36.3333333333334,"Thurs",9.55139667252635
"1047",2015,11,2015-11-13,677,76.3333333333334,"Fri",6.90150600009747
"1048",2015,11,2015-11-14,613,12.3333333333334,"Sat",53.2394851121004
"1049",2015,11,2015-11-15,500,-100.666666666667,"Sun",2.31026660069762
"1050",2015,11,2015-11-16,618,17.3333333333334,"Mon",13.9603697403142
"1051",2015,11,2015-11-17,684,83.3333333333334,"Tues",58.6630780019496
"1052",2015,11,2015-11-18,628,27.3333333333334,"Wed",8.18380522322862
"1053",2015,11,2015-11-19,797,196.333333333333,"Thurs",169.551396672526
"1054",2015,11,2015-11-20,819,218.333333333333,"Fri",148.901506000097
"1055",2015,11,2015-11-21,597,-3.66666666666663,"Sat",37.2394851121004
"1056",2015,11,2015-11-22,431,-169.666666666667,"Sun",-66.6897333993024
"1057",2015,11,2015-11-23,703,102.333333333333,"Mon",98.9603697403142
"1058",2015,11,2015-11-24,733,132.333333333333,"Tues",107.66307800195
"1059",2015,11,2015-11-25,717,116.333333333333,"Wed",97.1838052232286
"1060",2015,11,2015-11-26,383,-217.666666666667,"Thurs",-244.448603327474
"1061",2015,11,2015-11-27,480,-120.666666666667,"Fri",-190.098493999903
"1062",2015,11,2015-11-28,508,-92.6666666666666,"Sat",-51.7605148878996
"1063",2015,11,2015-11-29,453,-147.666666666667,"Sun",-44.6897333993024
"1064",2015,11,2015-11-30,611,10.3333333333334,"Mon",6.9603697403142
"1065",2015,12,2015-12-01,746,160.459677419355,"Tues",135.789422087971
"1066",2015,12,2015-12-02,655,69.4596774193549,"Wed",50.3101493092501
"1067",2015,12,2015-12-03,623,37.4596774193549,"Thurs",10.6777407585479
"1068",2015,12,2015-12-04,680,94.4596774193549,"Fri",25.027850086119
"1069",2015,12,2015-12-05,629,43.4596774193549,"Sat",84.3658291981219
"1070",2015,12,2015-12-06,485,-100.540322580645,"Sun",2.43661068671912
"1071",2015,12,2015-12-07,668,82.4596774193549,"Mon",79.0867138263357
"1072",2015,12,2015-12-08,618,32.4596774193549,"Tues",7.78942208797112
"1073",2015,12,2015-12-09,575,-10.5403225806451,"Wed",-29.6898506907499
"1074",2015,12,2015-12-10,668,82.4596774193549,"Thurs",55.6777407585479
